,Country,Year,Coin Value,Amount,Status,Created,Special,Collected,Collector,Source,Staged,Name,Country-specific,Description,Link
6480,lithuania,2021,2 euro,500,missing,01.01.2024,True,,,,False,Dzūkija (Mittellitauen) 3. Münze der Serie Ethnographische Regionen,False,"die münze ist dzūkija (mittellitauen) gewidmet, der region im südosten des landes mit der landeshauptstadt vilnius und dem kulturzentrum alytus.1444 hier wird dzūkisch (südaukschaitisch) gesprochen, ein dialekt des litauischen.1445 die von rolandas rimkūnas gestaltete münze zeigt das wappen dzūkijas,1446 das 2003 von arvydas každailis, dem schöpfer des litauischen staatswappens, entworfen wurde unter anlehnung an das siegel des mittelalterlichen großfürsten kęstutis bzw. das wappen des von 1337 bis 1413 bestehenden fürstentums trakai,1447 teil des großfürstentums litauen. es zeigt einen geharnischten ritter mit einem schild und einer mordaxt, flankiert von zwei eurasischen luchsen und über dem lateinischen wahlspruch „ex gente bellicosissima populus laboriosus“ (aus kriegerischstem stamm ein arbeitsames volk). dieser ehrt das gedenken an den baltischen stamm der jatwinger, die auf dem gebiet der region dzūkija lebten. oben steht „lietuva“ (litauen) und „2021“, unten werden der ausgabeanlass „dzūkija“ und darüber das kreisförmige münzstättenzeichen „lmk“ der prägeanstalt lietuvos monetų kalykla in vilnius dargestellt.",
6481,portugal,2021,2 euro,510,missing,01.01.2024,True,,,,False,EU-Ratspräsidentschaft,False,"portugal hält im ersten halbjahr 2021 den eu-ratsvorsitz inne. der münzgestalter eduardo aires stellt lissabon als westlichste hauptstadt der europäischen union im ursprung eines strahlenbüschels mit einem öffnungswinkel von 92° dar,1366 das die richtungen anzeigt, in denen die anderen eu-hauptstädte auf der landkarte von lissabon aus erscheinen. sie sind allerdings gegenüber der normalen kartendarstellung, in der die ostrichtung horizontal nach rechts und die nordrichtung nach oben zeigt, um 9° gegen den uhrzeigersinn verdreht, so dass die äußerste rechte linie des büschels nach valletta, die real um 9° nach rechts von der ostrichtung abweicht, auf der münze horizontal verläuft. die äußerste linke, auf dublin gerichtete linie weicht somit statt um 7° nach rechts um 2° nach links von der vertikalen ab. da prag und vilnius nahezu auf der gleichen linie liegen, sind nur 25 richtungsstrahlen zu erkennen. wichtige aufgaben der portugiesischen ratspräsidentschaft sind die koordinierung des eu-corona-hilfspakets im umfang von 750 milliarden euro und die europäische sozialpolitik. der ausgabeanlass „presidéncia do conselho da união europeia portugal 2021“ (präsidentschaft des rates der europäischen union portugal 2021) wird vierzeilig dargestellt. links steht zweizeilig „casa da moeda“ als münzstättenzeichen der staatsdruckerei und münzprägeanstalt imprensa nacional-casa da moeda in lissabon und „eduardo aires“ für den designer.",
6482,estonia,2021,2 euro,1000,missing,01.01.2024,True,,,,False,Finno-ugrische Völker,False,"in europa dominieren die indoeuropäischen sprachen. abgesehen von der isolierten sprache baskisch (und dem semitischen maltesisch sowie dem in ostthrakien gesprochenen türkisch) gibt es eine zweite sprachfamilie, die der finno-ugrischen sprachen. zu ihr gehören finnisch, estnisch, das im lettischen kurland beheimatete livisch und ungarisch. das in lappland gesprochene samisch zählt ebenso zu den uralischen sprachen. die vorfahren der finno-ugrischen völker stammen aus sibirien östlich des urals. auf granitfelsen an den ufern des auf estnisch äänisjärv genannten onegasees in karelien entdeckten esten um 1840 rund 1.200 – auf ein alter von ca. 6.000 jahren datierte – jungsteinzeitliche petroglyphen,1414 die den symbolischen lebenszyklus der finno-ugrischen bevölkerung abbilden. so trägt ein schwan die sonne über den himmel. ein elch und ein jäger bilden weitere motive. 1970 drehte lennart meri – von 1992 bis 2001 präsident von estland – einen wasservögel-leute betitelten dokumentarfilm über die finno-ugrischen völker und ihre alten traditionen. der bildhauer al paldrok, der zusammen mit der grafikdesignerin madis põldsaar die münze mit dem schwan als zentralem motiv gestaltete, fertigte (mithilfe des brass rubbing genannten abreibens der oberflächenstruktur auf ein aufgelegtes papier) 1984 im rahmen einer wissenschaftlichen expedition pausen der auf der münze abgebildeten symbole an. am ausgabetag der münze wurde in tartu der – alle vier jahre alternierend in russland, ungarn, finnland oder estland stattfindende – weltkongress der finno-ugrischen und samischen völker eröffnet.1415 unten links steht als ausgabeanlass „fenno–ugria“, oben rechts das ausgabeland und -jahr „eesti 2021“. prägestätte ist die litauische lietuvos monetų kalykla in vilnius.",
6483,malta,2021,2 euro,72,missing,01.01.2024,True,,,,False,Helden der Corona-Pandemie,False,"im zuge der durch coronaviren des typs sars-cov-2 ausgelösten atemwegssyndrome erklärte die weltgesundheitsorganisation am 11. märz 2020 covid-19 zur weltweiten pandemie. auch in malta kam das gesundheitssystem mit der pflege der erkrankten an seine grenzen. die krankenschwester diane faenza1432 fotografierte ihre kolleginnen doreen zammit und charmaine cauchi auf der intensivstation des hospitals mater dei in msida, wie sie sich erschöpft in den armen liegen.1433 maria anna frisone nahm dieses foto als vorlage für ihren münzentwurf, der die helden der pandemie würdigt. oben steht der ausgabeanlass auf englisch: „heroes of the pandemic“ (helden der pandemie), unten sind mit „malta - 2021“ ausgabestaat und -jahr genannt. die ligierten initialen „maf“ der designerin sind rechts dargestellt. die münzen wurden in der französischen münzstätte monnaie de paris in pessac geprägt, deren münzstättenzeichen, ein füllhorn, links abgebildet ist. darunter ist das quadratische münzmeisterzeichen des französischen chefgraveurs joaquin jimenez zu sehen.",
6484,spain,2021,2 euro,4019,missing,01.01.2024,True,,,,False,Historische Innenstadt von Toledo 12. Münze der Serie UNESCO-Welterbe,False,"toledo ist die hauptstadt der spanischen provinz toledo sowie der autonomen region kastilien-la mancha und liegt 65 km südwestlich von madrid am fluss tajo. die brücke puente de alcántara diente seit der römerzeit als hauptzugang zur stadt und wurde im spätmittelalter durch die puente de san martín ergänzt. die altstadt mit der kathedrale santa maría und dem alcázar wurde 1986 zum unesco-weltkulturerbe erhoben. das von alfonso morales muñoz gestaltete münzmotiv zeigt zwei in der zweiten hälfte des 14. jahrhunderts im mudéjarstil errichtete gebäude: rechts das stadttor puerta del sol (sonnentor)1387 – in dessen über dem torbogen angebrachtem medaillon unter einer sonne die ordination des erzbischofs ildefons dargestellt ist, der als stadtpatron toledos gilt – sowie links oben die wand über dem toraschrein der synagoge el tránsito (heute museo sefardí, ein museum zur geschichte der juden in spanien). links steht „españa“ (spanien) und darunter das ausgabejahr „2021“. rechts oben ist ein gekröntes „m“ als münzstättenzeichen der prägestätte real casa de la moneda in madrid.",
6485,finland,2021,2 euro,530,missing,01.01.2024,True,,,,False,Journalismus und Pressefreiheit,False,"die zwei stilisierten männlichen und weiblichen figuren und die sie umschlingenden, wie ein band kreisenden informationsnetzwerke sollen lt. dem münzgestalter hannu jasoni veijalainen die offene kommunikation im finnischen journalismus spiegeln, der die demokratie stützt. links wird mit „journalismi“ der ausgabeanlass, journalismus, auf finnisch benannt und rechts auf schwedisch als „journalistik“. unten steht das ausgabejahr „2021“, flankiert rechts vom landeskürzel „fi“ (finnland) und links von einem löwen (dem wappentier finnlands) als münzstättenzeichen der prägestätte suomen rahapaja (finnische münze) in vantaa. mit dem gleichen design auf der bildseite wurde auch eine 100-euro-goldmünze herausgegeben.",
6486,france,2021,2 euro,510,missing,01.01.2024,True,,,,False,Marianne und der Wettlauf – Eiffelturm 1. Münze der Serie Olympische Sommerspiele 2024,False,"paris wird vom 26. juli bis 11. august 2024 zum dritten mal (nach 1900 und 1924) austragungsort olympischer sommerspiele sein. für die diesem ereignis gewidmete vierteilige münzserie war als erstes thema die übergabe der olympischen flagge geplant, die bei der schlussfeier der olympischen sommerspiele 2020 am 8. august 2021 in tokio vollzogen wurde. stattdessen ist die – als referenz an die olympischen spiele der antike in klassischem stil – sprintende marianne dargestellt, die nationalfigur der französischen republik, bedeckt mit einer phrygischen mütze. motive im hintergrund sind der eiffelturm, das pariser wahrzeichen, sowie die laufbahnen des stade de france, das 2024 als olympiastadion dienen wird. links oben ist das logo des geplanten sportereignisses abgebildet, unten das landeskürzel „rf“ (république française, französische republik). darunter steht „2021“, flankiert links von einem füllhorn als münzstättenzeichen der prägeanstalt monnaie de paris in pessac sowie rechts dem quadratischen münzmeisterzeichen des französischen chefgraveurs und münzgestalters joaquin jimenez.",
6487,portugal,2021,2 euro,510,missing,01.01.2024,True,,,,False,Portugals Teilnahme an den Olympischen Sommerspielen in Tokio,False,"in tokio, das bereits 1964 die olympischen sommerspiele austrug, sollten vom 24. juli bis 9. august 2020 auch die olympischen sommerspiele 2020 stattfinden. wegen der covid-19-pandemie wurden sie aber um ein jahr verschoben und damit erstmals außerhalb des üblichen 4-jahres-rhythmus angesetzt. sie sollen pandemiebedingt ohne ausländische zuschauer, angehörige von athleten und mit wenigen freiwilligen helfern stattfinden. der für 2020 vorgesehene münzentwurf von francisco providencia wurde modifiziert und die kreisförmige beschriftung lautet nun „2021 portugal nos jogos olímpicos de tóquio ' 20“ (2021 portugal bei den olympischen spielen tokio ' 20). dargestellt ist das logo des olympischen komitees von portugal,1405 das über den – die fünf kontinente symbolisierenden – olympischen ringen einen fahnenmast und das prankenkreuz des christusordens zeigt. links sind mit „casa da moeda – f. providencia“ das münzstättenzeichen der staatsdruckerei und münzprägeanstalt imprensa nacional-casa da moeda in lissabon sowie das signet des designers angegeben.",
6488,germany,2021,2 euro,6087,missing,01.01.2024,True,,,a,False,Sachsen-Anhalt (Magdeburger Dom) 16. Münze der Bundesländerserie,True,"der bau der ersten gotischen kathedrale auf deutschem boden begann 1209 auf veranlassung von erzbischof albrecht i. von käfernburg, nachdem der spätromanische vorgängerbau beim magdeburger stadtbrand von 1207 zerstört wurde. erzbischof burchard iii., der zur baufinanzierung u. a. die biersteuer rigoros anhob, wurde 1325 von aufgebrachten bürgern erschlagen. 1363 wurde das langschiff des unvollendeten doms geweiht. 1477 nahm man die bauarbeiten wieder auf, die 1520 unter erzbischof ernst ii. von sachsen vollendet waren. zur zeit der reformation war magdeburg eine hochburg des protestantismus; 1567 wurde der dom protestantisch. während des dreißigjährigen krieges eroberte heerführer tilly 1631 magdeburg. das nachfolgende, sarkastisch als magdeburger hochzeit bezeichnete massaker kostete 20.000 bürger das leben – papst urban viii. freute sich über die „vernichtung des ketzernestes“. nach schweren beschädigungen durch luftangriffe auf magdeburg im januar 1945 und restaurierung nach dem krieg konnte der dom 1955 wieder eröffnet werden. er ist grabkirche des römisch-deutschen kaisers otto i. (des großen, 912–973) und wird auf der münze in nordostansicht dargestellt. oben steht „2021“, unten „sachsen-anhalt“ und das landeskürzel „d“ (deutschland), links das münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg). rechts sind die ligierten initialen „mo“ des medailleurs michael otto dargestellt.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Deutschland_2021_Sachsen-Anhalt.jpg/130px-Deutschland_2021_Sachsen-Anhalt.jpg
6489,germany,2021,2 euro,6087,collected,01.01.2024,True,01.01.2024,,d,False,Sachsen-Anhalt (Magdeburger Dom) 16. Münze der Bundesländerserie,True,"der bau der ersten gotischen kathedrale auf deutschem boden begann 1209 auf veranlassung von erzbischof albrecht i. von käfernburg, nachdem der spätromanische vorgängerbau beim magdeburger stadtbrand von 1207 zerstört wurde. erzbischof burchard iii., der zur baufinanzierung u. a. die biersteuer rigoros anhob, wurde 1325 von aufgebrachten bürgern erschlagen. 1363 wurde das langschiff des unvollendeten doms geweiht. 1477 nahm man die bauarbeiten wieder auf, die 1520 unter erzbischof ernst ii. von sachsen vollendet waren. zur zeit der reformation war magdeburg eine hochburg des protestantismus; 1567 wurde der dom protestantisch. während des dreißigjährigen krieges eroberte heerführer tilly 1631 magdeburg. das nachfolgende, sarkastisch als magdeburger hochzeit bezeichnete massaker kostete 20.000 bürger das leben – papst urban viii. freute sich über die „vernichtung des ketzernestes“. nach schweren beschädigungen durch luftangriffe auf magdeburg im januar 1945 und restaurierung nach dem krieg konnte der dom 1955 wieder eröffnet werden. er ist grabkirche des römisch-deutschen kaisers otto i. (des großen, 912–973) und wird auf der münze in nordostansicht dargestellt. oben steht „2021“, unten „sachsen-anhalt“ und das landeskürzel „d“ (deutschland), links das münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg). rechts sind die ligierten initialen „mo“ des medailleurs michael otto dargestellt.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Deutschland_2021_Sachsen-Anhalt.jpg/130px-Deutschland_2021_Sachsen-Anhalt.jpg
6490,germany,2021,2 euro,6087,collected,01.01.2024,True,01.01.2024,,f,False,Sachsen-Anhalt (Magdeburger Dom) 16. Münze der Bundesländerserie,True,"der bau der ersten gotischen kathedrale auf deutschem boden begann 1209 auf veranlassung von erzbischof albrecht i. von käfernburg, nachdem der spätromanische vorgängerbau beim magdeburger stadtbrand von 1207 zerstört wurde. erzbischof burchard iii., der zur baufinanzierung u. a. die biersteuer rigoros anhob, wurde 1325 von aufgebrachten bürgern erschlagen. 1363 wurde das langschiff des unvollendeten doms geweiht. 1477 nahm man die bauarbeiten wieder auf, die 1520 unter erzbischof ernst ii. von sachsen vollendet waren. zur zeit der reformation war magdeburg eine hochburg des protestantismus; 1567 wurde der dom protestantisch. während des dreißigjährigen krieges eroberte heerführer tilly 1631 magdeburg. das nachfolgende, sarkastisch als magdeburger hochzeit bezeichnete massaker kostete 20.000 bürger das leben – papst urban viii. freute sich über die „vernichtung des ketzernestes“. nach schweren beschädigungen durch luftangriffe auf magdeburg im januar 1945 und restaurierung nach dem krieg konnte der dom 1955 wieder eröffnet werden. er ist grabkirche des römisch-deutschen kaisers otto i. (des großen, 912–973) und wird auf der münze in nordostansicht dargestellt. oben steht „2021“, unten „sachsen-anhalt“ und das landeskürzel „d“ (deutschland), links das münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg). rechts sind die ligierten initialen „mo“ des medailleurs michael otto dargestellt.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Deutschland_2021_Sachsen-Anhalt.jpg/130px-Deutschland_2021_Sachsen-Anhalt.jpg
6491,germany,2021,2 euro,6087,missing,01.01.2024,True,,,g,False,Sachsen-Anhalt (Magdeburger Dom) 16. Münze der Bundesländerserie,True,"der bau der ersten gotischen kathedrale auf deutschem boden begann 1209 auf veranlassung von erzbischof albrecht i. von käfernburg, nachdem der spätromanische vorgängerbau beim magdeburger stadtbrand von 1207 zerstört wurde. erzbischof burchard iii., der zur baufinanzierung u. a. die biersteuer rigoros anhob, wurde 1325 von aufgebrachten bürgern erschlagen. 1363 wurde das langschiff des unvollendeten doms geweiht. 1477 nahm man die bauarbeiten wieder auf, die 1520 unter erzbischof ernst ii. von sachsen vollendet waren. zur zeit der reformation war magdeburg eine hochburg des protestantismus; 1567 wurde der dom protestantisch. während des dreißigjährigen krieges eroberte heerführer tilly 1631 magdeburg. das nachfolgende, sarkastisch als magdeburger hochzeit bezeichnete massaker kostete 20.000 bürger das leben – papst urban viii. freute sich über die „vernichtung des ketzernestes“. nach schweren beschädigungen durch luftangriffe auf magdeburg im januar 1945 und restaurierung nach dem krieg konnte der dom 1955 wieder eröffnet werden. er ist grabkirche des römisch-deutschen kaisers otto i. (des großen, 912–973) und wird auf der münze in nordostansicht dargestellt. oben steht „2021“, unten „sachsen-anhalt“ und das landeskürzel „d“ (deutschland), links das münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg). rechts sind die ligierten initialen „mo“ des medailleurs michael otto dargestellt.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Deutschland_2021_Sachsen-Anhalt.jpg/130px-Deutschland_2021_Sachsen-Anhalt.jpg
6492,germany,2021,2 euro,6087,collected,01.01.2024,True,01.01.2024,,j,False,Sachsen-Anhalt (Magdeburger Dom) 16. Münze der Bundesländerserie,True,"der bau der ersten gotischen kathedrale auf deutschem boden begann 1209 auf veranlassung von erzbischof albrecht i. von käfernburg, nachdem der spätromanische vorgängerbau beim magdeburger stadtbrand von 1207 zerstört wurde. erzbischof burchard iii., der zur baufinanzierung u. a. die biersteuer rigoros anhob, wurde 1325 von aufgebrachten bürgern erschlagen. 1363 wurde das langschiff des unvollendeten doms geweiht. 1477 nahm man die bauarbeiten wieder auf, die 1520 unter erzbischof ernst ii. von sachsen vollendet waren. zur zeit der reformation war magdeburg eine hochburg des protestantismus; 1567 wurde der dom protestantisch. während des dreißigjährigen krieges eroberte heerführer tilly 1631 magdeburg. das nachfolgende, sarkastisch als magdeburger hochzeit bezeichnete massaker kostete 20.000 bürger das leben – papst urban viii. freute sich über die „vernichtung des ketzernestes“. nach schweren beschädigungen durch luftangriffe auf magdeburg im januar 1945 und restaurierung nach dem krieg konnte der dom 1955 wieder eröffnet werden. er ist grabkirche des römisch-deutschen kaisers otto i. (des großen, 912–973) und wird auf der münze in nordostansicht dargestellt. oben steht „2021“, unten „sachsen-anhalt“ und das landeskürzel „d“ (deutschland), links das münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg). rechts sind die ligierten initialen „mo“ des medailleurs michael otto dargestellt.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Deutschland_2021_Sachsen-Anhalt.jpg/130px-Deutschland_2021_Sachsen-Anhalt.jpg
6493,malta,2021,2 euro,181,missing,01.01.2024,True,,,,False,Tempel von Tarxien 6. Münze der Serie Prähistorische Stätten,False,"1914 entdeckte ein landwirt in tarxien beim pflügen große kalksteinblöcke. aufgrund der 1902 bekanntgewordenen entdeckung des nahegelegenen hypogäums von ħal-saflieni vermutete er, sie könnten eine archäologische bedeutung haben, und informierte den direktor des nationalen museums, themistocles zammit. dieser begann umgehend mit den ausgrabungen, die bis 1920 vier unterschiedliche, miteinander verbundene tempel freilegten, die zwischen 3600 und 2500 v. chr. datieren, also in die endphase der jungsteinzeit. die entdeckung des tempelkomplexes1474 trug zur entwicklung der nationalen identität maltas bei und bestätigte die existenz einer alten kultur auf den maltesischen inseln. 1992 wurden die tempel von tarxien als teil der megalithischen tempel von malta zum unesco-weltkulturerbe erhoben. die von noel galea bason gestaltete münze zeigt den zwischen 2900 und 2500 v. chr. erbauten zentraltempel.1475 darunter ist der – vermutlich für tieropfer dienende – altar des um 3000 v. chr. erbauten westtempels abgebildet,1476 der heute im archäologischen nationalmuseum maltas in valletta verwahrt wird. als ornament sind darauf spiralen dargestellt. der ausgabeanlass „tarxien temples 3600–2500 bc“ (tempel von tarxien 3600–2500 v. chr.) steht oben, auf englisch und dreizeilig. rechts sind die initialen „ngb“ des designers und unten der ausgabestaat „malta“ sowie das ausgabejahr „2021“ vermerkt. in coincards verpackte münzexemplare tragen links neben der jahreszahl ein füllhorn als münzstättenzeichen der französischen prägeanstalt monnaie de paris in pessac, rechts davon das quadratische münzmeisterzeichen des französischen chefgraveurs joaquin jimenez. in kursmünzensätzen enthaltene münzexemplare sind durch ein im sechs-uhr-stern dargestelltes „f“ (kürzel für france, frankreich) gekennzeichnet.",
6494,andorra,2021,2 euro,70,missing,01.01.2024,True,,,,False,Wir kümmern uns um unsere Senioren,False,"die gedenkmünze ist den senioren gewidmet, denen es während der covid-19-pandemie schlecht ging, sowohl aus gesundheitlicher sicht als auch wegen der sozialen isolation, die sie erlitten haben. eric jover, der andorranische finanzminister, wies darauf hin, dass fast 90 % der menschen, die durch das coronavirus ihr leben verloren, über 65 jahre alt waren. das land engagiere sich, die verbreitung des virus zu verhindern und seine bürger zu schützen. die fürsorge für die andorranischen senioren drückt sich in der von orietta rossi gestalteten münze aus durch die in einer zur hilfe ausgestreckten jüngeren hand ruhende hand eines alten menschen. darunter ist ein stethoskop dargestellt, darüber – wie in einem isolierzelt gefangen – sind sieben sars-cov-2-viren abgebildet, deren ausbreitung durch die miteinander verbundenen, das wort „andorra“ bildenden buchstaben verhindert zu werden scheint. oben steht halbkreisförmig der ausgabeanlass „cuidem la nostra gent gran“ (wir kümmern uns um unsere senioren), links das ausgabejahr „2021“. andorranische münzen werden alternierend in den ländern der kofürsten von andorra geprägt; 2021 betraf dies frankreich mit der monnaie de paris in pessac.",
6495,luxembourg,2022,2 euro,250,missing,01.01.2024,True,,,,False,10. Hochzeitstag von Erbgroßherzog Guillaume und Erbgroßherzogin Stéphanie 28. Münze der Serie Großherzogliche Dynastie,False,,
6496,andorra,2022,2 euro,70,missing,01.01.2024,True,,,,False,10. Jahrestag des Inkrafttretens der Währungsvereinbarung zwischen Andorra und der EU,False,,
6497,lithuania,2022,2 euro,750,missing,01.01.2024,True,,,,False,100 Jahre Basketball in Litauen,False,,
6498,finland,2022,2 euro,400,missing,01.01.2024,True,,,,False,100 Jahre Finnisches Nationalballett,False,,
6499,latvia,2022,2 euro,415,missing,01.01.2024,True,,,,False,100 Jahre Lettische Bank,False,,
6500,portugal,2022,2 euro,1014,missing,01.01.2024,True,,,,False,100. Jahrestag der Erstüberquerung des Südatlantiks per Flugzeug,False,,
6501,monaco,2022,2 euro,15,missing,01.01.2024,True,,,,False,100. Todestag von Albert I.,False,,
6502,vatican,2022,2 euro,79,missing,01.01.2024,True,,,,False,125. Geburtstag von Papst Paul VI.,False,,
6503,slovenia,2022,2 euro,1000,missing,01.01.2024,True,,,,False,150. Geburtstag Jože Plečniks,False,,
6504,estonia,2022,2 euro,1000,missing,01.01.2024,True,,,,False,150. Jahrestag der Gründung des estnischen Literatenvereins,False,,
6505,italy,2022,2 euro,3000,missing,01.01.2024,True,,,,False,170. Jahrestag der Gründung der italienischen Staatspolizei,False,,
6506,greece,2022,2 euro,754,missing,01.01.2024,True,,,,False,200. Jahrestag der Verfassung von Griechenland,False,,
6507,san marino,2022,2 euro,57,missing,01.01.2024,True,,,,False,200. Todesjahr von Antonio Canova,False,,
6508,vatican,2022,2 euro,79,missing,01.01.2024,True,,,,False,25. Todestag von Mutter Teresa von Kalkutta,False,,
6509,italy,2022,2 euro,3033,missing,01.01.2024,True,,,,False,30. Todestag der Richter Giovanni Falcone und Paolo Borsellino,False,,
6510,slovakia,2022,2 euro,1000,missing,01.01.2024,True,,,,False,300 Jahre Bau der ersten Dampfmaschine zum Pumpen von Grubenwasser,False,,
6511,austria,2022,2 euro,2600,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6512,belgium,2022,2 euro,1000,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6513,cyprus,2022,2 euro,412,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6514,estonia,2022,2 euro,1000,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6515,finland,2022,2 euro,400,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6516,france,2022,2 euro,3520,collected,01.01.2024,True,01.01.2024,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6517,germany,2022,2 euro,3453,missing,01.01.2024,True,,,a,False,35-jähriges Bestehen des Erasmus-Programms,True,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6518,germany,2022,2 euro,3453,collected,01.01.2024,True,01.01.2024,,d,False,35-jähriges Bestehen des Erasmus-Programms,True,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6519,germany,2022,2 euro,3453,missing,01.01.2024,True,,,f,False,35-jähriges Bestehen des Erasmus-Programms,True,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6520,germany,2022,2 euro,3453,collected,01.01.2024,True,20.09.2025,,g,False,35-jähriges Bestehen des Erasmus-Programms,True,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6521,germany,2022,2 euro,3453,collected,01.01.2024,True,01.01.2024,,j,False,35-jähriges Bestehen des Erasmus-Programms,True,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6522,greece,2022,2 euro,750,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6523,ireland,2022,2 euro,500,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6524,italy,2022,2 euro,3000,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6525,latvia,2022,2 euro,308,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6526,lithuania,2022,2 euro,300,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6527,luxembourg,2022,2 euro,258,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6528,malta,2022,2 euro,95,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6529,netherlands,2022,2 euro,578,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
6530,portugal,2022,2 euro,512,missing,01.01.2024,True,,,,False,35-jähriges Bestehen des Erasmus-Programms,False,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2_Euro_Erasmusprogramm_2022.jpg/130px-2_Euro_Erasmusprogramm_2022.jpg
